CustomerNumber,profileDeviceInterval,ProfileDeviceIntervalReading
1,16/08/2015 16:00,0.028
1,16/08/2015 16:30,0.027
1,16/08/2015 17:00,0.027
1,16/08/2015 17:30,0.027
1,16/08/2015 18:00,0.027
1,16/08/2015 18:30,0.028
1,16/08/2015 19:00,0.027
1,16/08/2015 19:30,0.028
1,16/08/2015 20:00,0.027
1,16/08/2015 20:30,0.038
1,16/08/2015 21:00,0.027
1,16/08/2015 21:30,0.027
1,16/08/2015 22:00,0.039
1,16/08/2015 22:30,0.027
1,16/08/2015 23:00,0.04
1,16/08/2015 23:30,0.027
1,17/08/2015 00:00,0.028
1,17/08/2015 00:30,0.028
1,17/08/2015 01:00,0.028
1,17/08/2015 01:30,0.027
1,17/08/2015 02:00,0.028
1,17/08/2015 02:30,0.028
1,17/08/2015 03:00,0.028
1,17/08/2015 03:30,0.028
1,17/08/2015 04:00,0.028
1,17/08/2015 04:30,0.028
1,17/08/2015 05:00,0.028
1,17/08/2015 05:30,0.027
1,17/08/2015 06:00,0.028
1,17/08/2015 06:30,0.028
1,17/08/2015 07:00,0.028
1,17/08/2015 07:30,0.027
1,17/08/2015 08:00,0.028
1,17/08/2015 08:30,0.028
1,17/08/2015 09:00,0.028
1,17/08/2015 09:30,0.087
1,17/08/2015 10:00,0.027
1,17/08/2015 10:30,0.028
1,17/08/2015 11:00,0.028
1,17/08/2015 11:30,0.027
1,17/08/2015 12:00,0.028
1,17/08/2015 12:30,0.029
1,17/08/2015 13:00,0.028
1,17/08/2015 13:30,0.027
1,17/08/2015 14:00,0.028
1,17/08/2015 14:30,0.041
1,17/08/2015 15:00,0.028
1,17/08/2015 15:30,0.027
1,17/08/2015 16:00,0.028
1,17/08/2015 16:30,0.028
1,17/08/2015 17:00,0.027
1,17/08/2015 17:30,0.027
1,17/08/2015 18:00,0.028
1,17/08/2015 18:30,0.027
1,17/08/2015 19:00,0.027
1,17/08/2015 19:30,0.038
1,17/08/2015 20:00,0.027
1,17/08/2015 20:30,0.027
1,17/08/2015 21:00,0.028
1,17/08/2015 21:30,0.028
1,17/08/2015 22:00,0.027
1,17/08/2015 22:30,0.027
1,17/08/2015 23:00,0.028
1,17/08/2015 23:30,0.027
1,18/08/2015 00:00,0.04
1,18/08/2015 00:30,0.028
1,18/08/2015 01:00,0.028
1,18/08/2015 01:30,0.028
1,18/08/2015 02:00,0.028
1,18/08/2015 02:30,0.028
1,18/08/2015 03:00,0.028
1,18/08/2015 03:30,0.027
1,18/08/2015 04:00,0.028
1,18/08/2015 04:30,0.028
1,18/08/2015 05:00,0.027
1,18/08/2015 05:30,0.027
1,18/08/2015 06:00,0.028
1,18/08/2015 06:30,0.027
1,18/08/2015 07:00,0.027
1,18/08/2015 07:30,0.027
1,18/08/2015 08:00,0.028
1,18/08/2015 08:30,0.028
1,18/08/2015 09:00,0.027
1,18/08/2015 09:30,0.028
1,18/08/2015 10:00,0.027
1,18/08/2015 10:30,0.027
1,18/08/2015 11:00,0.028
1,18/08/2015 11:30,0.039
1,18/08/2015 12:00,0.027
1,18/08/2015 12:30,0.028
1,18/08/2015 13:00,0.027
1,18/08/2015 13:30,0.028
1,18/08/2015 14:00,0.027
1,18/08/2015 14:30,0.027
1,18/08/2015 15:00,0.028
1,18/08/2015 15:30,0.028
1,18/08/2015 16:00,0.07
1,18/08/2015 16:30,0.028
1,18/08/2015 17:00,0.028
1,18/08/2015 17:30,0.024
1,18/08/2015 18:00,0.028
1,18/08/2015 18:30,0.027
1,18/08/2015 19:00,0.027
1,18/08/2015 19:30,0.028
1,18/08/2015 20:00,0.026
1,18/08/2015 20:30,0.028
1,18/08/2015 21:00,0.027
1,18/08/2015 21:30,0.027
1,18/08/2015 22:00,0.039
1,18/08/2015 22:30,0.027
1,18/08/2015 23:00,0.028
1,18/08/2015 23:30,0.028
1,19/08/2015 00:00,0.028
1,19/08/2015 00:30,0.027
1,19/08/2015 01:00,0.028
1,19/08/2015 01:30,0.028
1,19/08/2015 02:00,0.028
1,19/08/2015 02:30,0.028
1,19/08/2015 03:00,0.028
1,19/08/2015 03:30,0.027
1,19/08/2015 04:00,0.04
1,19/08/2015 04:30,0.028
1,19/08/2015 05:00,0.028
1,19/08/2015 05:30,0.027
1,19/08/2015 06:00,0.028
1,19/08/2015 06:30,0.027
1,19/08/2015 07:00,0.028
1,19/08/2015 07:30,0.027
1,19/08/2015 08:00,0.028
1,19/08/2015 08:30,0.028
1,19/08/2015 09:00,0.028
1,19/08/2015 09:30,0.028
1,19/08/2015 10:00,0.028
1,19/08/2015 10:30,0.028
1,19/08/2015 11:00,0.028
1,19/08/2015 11:30,0.027
1,19/08/2015 12:00,0.028
1,19/08/2015 12:30,0.027
1,19/08/2015 13:00,0.028
1,19/08/2015 13:30,0.028
1,19/08/2015 14:00,0.028
1,19/08/2015 14:30,0.028
1,19/08/2015 15:00,0.027
1,19/08/2015 15:30,0.028
1,19/08/2015 16:00,0.028
1,19/08/2015 16:30,0.028
1,19/08/2015 17:00,0.028
1,19/08/2015 17:30,0.028
1,19/08/2015 18:00,0.027
1,19/08/2015 18:30,0.028
1,19/08/2015 19:00,0.028
1,19/08/2015 19:30,0.028
1,19/08/2015 20:00,0.027
1,19/08/2015 20:30,0.027
1,19/08/2015 21:00,0.028
1,19/08/2015 21:30,0.036
1,19/08/2015 22:00,0.031
1,19/08/2015 22:30,0.04
1,19/08/2015 23:00,0.04
1,19/08/2015 23:30,0.028
1,20/08/2015 00:00,0.027
1,20/08/2015 00:30,0.029
1,20/08/2015 01:00,0.028
1,20/08/2015 01:30,0.028
1,20/08/2015 02:00,0.028
1,20/08/2015 02:30,0.028
1,20/08/2015 03:00,0.028
1,20/08/2015 03:30,0.028
1,20/08/2015 04:00,0.029
1,20/08/2015 04:30,0.027
1,20/08/2015 05:00,0.028
1,20/08/2015 05:30,0.028
1,20/08/2015 06:00,0.028
1,20/08/2015 06:30,0.027
1,20/08/2015 07:00,0.027
1,20/08/2015 07:30,0.028
1,20/08/2015 08:00,0.027
1,20/08/2015 08:30,0.027
1,20/08/2015 09:00,0.027
1,20/08/2015 09:30,0.027
1,20/08/2015 10:00,0.027
1,20/08/2015 10:30,0.027
1,20/08/2015 11:00,0.027
1,20/08/2015 11:30,0.028
1,20/08/2015 12:00,0.027
1,20/08/2015 12:30,0.027
1,20/08/2015 13:00,0.027
1,20/08/2015 13:30,0.027
1,20/08/2015 14:00,0.04
1,20/08/2015 14:30,0.027
1,20/08/2015 15:00,0.027
1,20/08/2015 15:30,0.027
1,20/08/2015 16:00,0.028
1,20/08/2015 16:30,0.027
1,20/08/2015 17:00,0.04
1,20/08/2015 17:30,0.028
1,20/08/2015 18:00,0.026
1,20/08/2015 18:30,0.033
1,20/08/2015 19:00,0.033
1,20/08/2015 19:30,0.028
1,20/08/2015 20:00,0.027
1,20/08/2015 20:30,0.038
1,20/08/2015 21:00,0.039
1,20/08/2015 21:30,0.027
1,20/08/2015 22:00,0.04
1,20/08/2015 22:30,0.028
1,20/08/2015 23:00,0.027
1,20/08/2015 23:30,0.027
1,21/08/2015 00:00,0.028
1,21/08/2015 00:30,0.029
1,21/08/2015 01:00,0.028
1,21/08/2015 01:30,0.033
1,21/08/2015 02:00,0.036
1,21/08/2015 02:30,0.028
1,21/08/2015 03:00,0.028
1,21/08/2015 03:30,0.027
1,21/08/2015 04:00,0.028
1,21/08/2015 04:30,0.027
1,21/08/2015 05:00,0.027
1,21/08/2015 05:30,0.028
1,21/08/2015 06:00,0.028
1,21/08/2015 06:30,0.027
1,21/08/2015 07:00,0.027
1,21/08/2015 07:30,0.028
1,21/08/2015 08:00,0.027
1,21/08/2015 08:30,0.028
1,21/08/2015 09:00,0.027
1,21/08/2015 09:30,0.027
1,21/08/2015 10:00,0.027
1,21/08/2015 10:30,0.033
1,21/08/2015 11:00,0.076
1,21/08/2015 11:30,0.027
1,21/08/2015 12:00,0.027
1,21/08/2015 12:30,0.027
1,21/08/2015 13:00,0.027
1,21/08/2015 13:30,0.028
1,21/08/2015 14:00,0.027
1,21/08/2015 14:30,0.028
1,21/08/2015 15:00,0.027
1,21/08/2015 15:30,0.028
1,21/08/2015 16:00,0.027
1,21/08/2015 16:30,0.028
1,21/08/2015 17:00,0.028
1,21/08/2015 17:30,0.028
1,21/08/2015 18:00,0.027
1,21/08/2015 18:30,0.027
1,21/08/2015 19:00,0.027
1,21/08/2015 19:30,0.028
1,21/08/2015 20:00,0.027
1,21/08/2015 20:30,0.027
1,21/08/2015 21:00,0.028
1,21/08/2015 21:30,0.028
1,21/08/2015 22:00,0.051
1,21/08/2015 22:30,0.028
1,21/08/2015 23:00,0.028
1,21/08/2015 23:30,0.027
1,22/08/2015 00:00,0.028
1,22/08/2015 00:30,0.04
1,22/08/2015 01:00,0.028
1,22/08/2015 01:30,0.027
1,22/08/2015 02:00,0.028
1,22/08/2015 02:30,0.028
1,22/08/2015 03:00,0.028
1,22/08/2015 03:30,0.028
1,22/08/2015 04:00,0.028
1,22/08/2015 04:30,0.028
1,22/08/2015 05:00,0.028
1,22/08/2015 05:30,0.028
1,22/08/2015 06:00,0.028
1,22/08/2015 06:30,0.027
1,22/08/2015 07:00,0.028
1,22/08/2015 07:30,0.027
1,22/08/2015 08:00,0.027
1,22/08/2015 08:30,0.027
1,22/08/2015 09:00,0.027
1,22/08/2015 09:30,0.027
1,22/08/2015 10:00,0.027
1,22/08/2015 10:30,0.028
1,22/08/2015 11:00,0.026
1,22/08/2015 11:30,0.027
1,22/08/2015 12:00,0.027
1,22/08/2015 12:30,0.027
1,22/08/2015 13:00,0.027
1,22/08/2015 13:30,0.027
1,22/08/2015 14:00,0.027
1,22/08/2015 14:30,0.027
1,22/08/2015 15:00,0.027
1,22/08/2015 15:30,0.028
1,22/08/2015 16:00,0.027
1,22/08/2015 16:30,0.027
1,22/08/2015 17:00,0.028
1,22/08/2015 17:30,0.027
1,22/08/2015 18:00,0.028
1,22/08/2015 18:30,0.028
1,22/08/2015 19:00,0.027
1,22/08/2015 19:30,0.028
1,22/08/2015 20:00,0.028
1,22/08/2015 20:30,0.027
1,22/08/2015 21:00,0.028
1,22/08/2015 21:30,0.028
1,22/08/2015 22:00,0.041
1,22/08/2015 22:30,0.028
1,22/08/2015 23:00,0.028
1,22/08/2015 23:30,0.028
1,23/08/2015 00:00,0.04
1,23/08/2015 00:30,0.028
1,23/08/2015 01:00,0.027
1,23/08/2015 01:30,0.028
1,23/08/2015 02:00,0.028
1,23/08/2015 02:30,0.028
1,23/08/2015 03:00,0.028
1,23/08/2015 03:30,0.028
1,23/08/2015 04:00,0.028
1,23/08/2015 04:30,0.028
1,23/08/2015 05:00,0.028
1,23/08/2015 05:30,0.028
1,23/08/2015 06:00,0.028
1,23/08/2015 06:30,0.028
1,23/08/2015 07:00,0.028
1,23/08/2015 07:30,0.027
1,23/08/2015 08:00,0.028
1,23/08/2015 08:30,0.027
1,23/08/2015 09:00,0.027
1,23/08/2015 09:30,0.028
1,23/08/2015 10:00,0.026
1,23/08/2015 10:30,0.027
1,23/08/2015 11:00,0.028
1,23/08/2015 11:30,0.028
1,23/08/2015 12:00,0.027
1,23/08/2015 12:30,0.027
1,23/08/2015 13:00,0.027
1,23/08/2015 13:30,0.027
1,23/08/2015 14:00,0.027
1,23/08/2015 14:30,0.028
1,23/08/2015 15:00,0.027
1,23/08/2015 15:30,0.028
1,23/08/2015 16:00,0.026
1,23/08/2015 16:30,0.028
1,23/08/2015 17:00,0.027
1,23/08/2015 17:30,0.027
1,23/08/2015 18:00,0.027
1,23/08/2015 18:30,0.027
1,23/08/2015 19:00,0.027
1,23/08/2015 19:30,0.027
1,23/08/2015 20:00,0.05
1,23/08/2015 20:30,0.052
1,23/08/2015 21:00,0.028
1,23/08/2015 21:30,0.028
1,23/08/2015 22:00,0.041
1,23/08/2015 22:30,0.04
1,23/08/2015 23:00,0.028
1,23/08/2015 23:30,0.028
1,24/08/2015 00:00,0.028
1,24/08/2015 00:30,0.037
1,24/08/2015 01:00,0.031
1,24/08/2015 01:30,0.028
1,24/08/2015 02:00,0.028
1,24/08/2015 02:30,0.028
1,24/08/2015 03:00,0.027
1,24/08/2015 03:30,0.028
1,24/08/2015 04:00,0.029
1,24/08/2015 04:30,0.027
1,24/08/2015 05:00,0.028
1,24/08/2015 05:30,0.028
1,24/08/2015 06:00,0.027
1,24/08/2015 06:30,0.027
1,24/08/2015 07:00,0.028
1,24/08/2015 07:30,0.028
1,24/08/2015 08:00,0.028
1,24/08/2015 08:30,0.041
1,24/08/2015 09:00,0.028
1,24/08/2015 09:30,0.028
1,24/08/2015 10:00,0.029
1,24/08/2015 10:30,0.028
1,24/08/2015 11:00,0.029
1,24/08/2015 11:30,0.028
1,24/08/2015 12:00,0.028
1,24/08/2015 12:30,0.028
1,24/08/2015 13:00,0.028
1,24/08/2015 13:30,0.028
1,24/08/2015 14:00,0.028
1,24/08/2015 14:30,0.028
1,24/08/2015 15:00,0.027
1,24/08/2015 15:30,0.027
1,24/08/2015 16:00,0.028
1,24/08/2015 16:30,0.027
1,24/08/2015 17:00,0.027
1,24/08/2015 17:30,0.026
1,24/08/2015 18:00,0.028
1,24/08/2015 18:30,0.027
1,24/08/2015 19:00,0.026
1,24/08/2015 19:30,0.027
1,24/08/2015 20:00,0.028
1,24/08/2015 20:30,0.028
1,24/08/2015 21:00,0.028
1,24/08/2015 21:30,0.028
1,24/08/2015 22:00,0.04
1,24/08/2015 22:30,0.039
1,24/08/2015 23:00,0.04
1,24/08/2015 23:30,0.029
1,25/08/2015 00:00,0.028
1,25/08/2015 00:30,0.028
1,25/08/2015 01:00,0.028
1,25/08/2015 01:30,0.028
1,25/08/2015 02:00,0.028
1,25/08/2015 02:30,0.028
1,25/08/2015 03:00,0.028
1,25/08/2015 03:30,0.028
1,25/08/2015 04:00,0.028
1,25/08/2015 04:30,0.028
1,25/08/2015 05:00,0.028
1,25/08/2015 05:30,0.028
1,25/08/2015 06:00,0.027
1,25/08/2015 06:30,0.028
1,25/08/2015 07:00,0.028
1,25/08/2015 07:30,0.027
1,25/08/2015 08:00,0.028
1,25/08/2015 08:30,0.016
1,25/08/2015 09:00,0.03
1,25/08/2015 09:30,0.028
1,25/08/2015 10:00,0.028
1,25/08/2015 10:30,0.027
1,25/08/2015 11:00,0.028
1,25/08/2015 11:30,0.028
1,25/08/2015 12:00,0.027
1,25/08/2015 12:30,0.028
1,25/08/2015 13:00,0.028
1,25/08/2015 13:30,0.028
1,25/08/2015 14:00,0.028
1,25/08/2015 14:30,0.04
1,25/08/2015 15:00,0.027
1,25/08/2015 15:30,0.028
1,25/08/2015 16:00,0.027
1,25/08/2015 16:30,0.028
1,25/08/2015 17:00,0.051
1,25/08/2015 17:30,0.027
1,25/08/2015 18:00,0.027
1,25/08/2015 18:30,0.027
1,25/08/2015 19:00,0.03
1,25/08/2015 19:30,0.048
1,25/08/2015 20:00,0.026
1,25/08/2015 20:30,0.027
1,25/08/2015 21:00,0.026
1,25/08/2015 21:30,0.027
1,25/08/2015 22:00,0.028
1,25/08/2015 22:30,0.027
1,25/08/2015 23:00,0.028
1,25/08/2015 23:30,0.028
1,26/08/2015 00:00,0.028
1,26/08/2015 00:30,0.028
1,26/08/2015 01:00,0.037
1,26/08/2015 01:30,0.03
1,26/08/2015 02:00,0.028
1,26/08/2015 02:30,0.028
1,26/08/2015 03:00,0.028
1,26/08/2015 03:30,0.027
1,26/08/2015 04:00,0.028
1,26/08/2015 04:30,0.04
1,26/08/2015 05:00,0.028
1,26/08/2015 05:30,0.027
1,26/08/2015 06:00,0.027
1,26/08/2015 06:30,0.027
1,26/08/2015 07:00,0.027
1,26/08/2015 07:30,0.028
1,26/08/2015 08:00,0.027
1,26/08/2015 08:30,0.027
1,26/08/2015 09:00,0.027
1,26/08/2015 09:30,0.027
1,26/08/2015 10:00,0.027
1,26/08/2015 10:30,0.026
1,26/08/2015 11:00,0.027
1,26/08/2015 11:30,0.028
1,26/08/2015 12:00,0.027
1,26/08/2015 12:30,0.027
1,26/08/2015 13:00,0.039
1,26/08/2015 13:30,0.028
1,26/08/2015 14:00,0.027
1,26/08/2015 14:30,0.028
1,26/08/2015 15:00,0.027
1,26/08/2015 15:30,0.027
1,26/08/2015 16:00,0.027
1,26/08/2015 16:30,0.027
1,26/08/2015 17:00,0.028
1,26/08/2015 17:30,0.027
1,26/08/2015 18:00,0.027
1,26/08/2015 18:30,0.027
1,26/08/2015 19:00,0.034
1,26/08/2015 19:30,0.03
1,26/08/2015 20:00,0.027
1,26/08/2015 20:30,0.027
1,26/08/2015 21:00,0.027
1,26/08/2015 21:30,0.028
1,26/08/2015 22:00,0.04
1,26/08/2015 22:30,0.028
1,26/08/2015 23:00,0.028
1,26/08/2015 23:30,0.028
1,27/08/2015 00:00,0.028
1,27/08/2015 00:30,0.028
1,27/08/2015 01:00,0.028
1,27/08/2015 01:30,0.028
1,27/08/2015 02:00,0.028
1,27/08/2015 02:30,0.028
1,27/08/2015 03:00,0.027
1,27/08/2015 03:30,0.028
1,27/08/2015 04:00,0.028
1,27/08/2015 04:30,0.027
1,27/08/2015 05:00,0.028
1,27/08/2015 05:30,0.027
1,27/08/2015 06:00,0.028
1,27/08/2015 06:30,0.028
1,27/08/2015 07:00,0.026
1,27/08/2015 07:30,0.028
1,27/08/2015 08:00,0.027
1,27/08/2015 08:30,0.027
1,27/08/2015 09:00,0.027
1,27/08/2015 09:30,0.028
1,27/08/2015 10:00,0.027
1,27/08/2015 10:30,0.027
1,27/08/2015 11:00,0.027
1,27/08/2015 11:30,0.027
1,27/08/2015 12:00,0.027
1,27/08/2015 12:30,0.027
1,27/08/2015 13:00,0.028
1,27/08/2015 13:30,0.027
1,27/08/2015 14:00,0.028
1,27/08/2015 14:30,0.027
1,27/08/2015 15:00,0.028
1,27/08/2015 15:30,0.027
1,27/08/2015 16:00,0.028
1,27/08/2015 16:30,0.028
1,27/08/2015 17:00,0.039
1,27/08/2015 17:30,0.028
1,27/08/2015 18:00,0.028
1,27/08/2015 18:30,0.028
1,27/08/2015 19:00,0.027
1,27/08/2015 19:30,0.027
1,27/08/2015 20:00,0.027
1,27/08/2015 20:30,0.027
1,27/08/2015 21:00,0.027
1,27/08/2015 21:30,0.027
1,27/08/2015 22:00,0.028
1,27/08/2015 22:30,0.028
1,27/08/2015 23:00,0.028
1,27/08/2015 23:30,0.028
1,28/08/2015 00:00,0.028
1,28/08/2015 00:30,0.028
1,28/08/2015 01:00,0.028
1,28/08/2015 01:30,0.028
1,28/08/2015 02:00,0.041
1,28/08/2015 02:30,0.028
1,28/08/2015 03:00,0.028
1,28/08/2015 03:30,0.028
1,28/08/2015 04:00,0.028
1,28/08/2015 04:30,0.028
1,28/08/2015 05:00,0.028
1,28/08/2015 05:30,0.027
1,28/08/2015 06:00,0.027
1,28/08/2015 06:30,0.027
1,28/08/2015 07:00,0.027
1,28/08/2015 07:30,0.028
1,28/08/2015 08:00,0.028
1,28/08/2015 08:30,0.027
1,28/08/2015 09:00,0.028
1,28/08/2015 09:30,0.027
1,28/08/2015 10:00,0.027
1,28/08/2015 10:30,0.027
1,28/08/2015 11:00,0.028
1,28/08/2015 11:30,0.027
1,28/08/2015 12:00,0.028
1,28/08/2015 12:30,0.028
1,28/08/2015 13:00,0.027
1,28/08/2015 13:30,0.029
1,28/08/2015 14:00,0.028
1,28/08/2015 14:30,0.028
1,28/08/2015 15:00,0.028
1,28/08/2015 15:30,0.028
1,28/08/2015 16:00,0.028
1,28/08/2015 16:30,0.028
1,28/08/2015 17:00,0.027
1,28/08/2015 17:30,0.027
1,28/08/2015 18:00,0.028
1,28/08/2015 18:30,0.027
1,28/08/2015 19:00,0.038
1,28/08/2015 19:30,0.027
1,28/08/2015 20:00,0.037
1,28/08/2015 20:30,0.027
1,28/08/2015 21:00,0.027
1,28/08/2015 21:30,0.028
1,28/08/2015 22:00,0.039
1,28/08/2015 22:30,0.028
1,28/08/2015 23:00,0.027
1,28/08/2015 23:30,0.034
1,29/08/2015 00:00,0.034
1,29/08/2015 00:30,0.028
1,29/08/2015 01:00,0.028
1,29/08/2015 01:30,0.028
1,29/08/2015 02:00,0.027
1,29/08/2015 02:30,0.027
1,29/08/2015 03:00,0.027
1,29/08/2015 03:30,0.028
1,29/08/2015 04:00,0.027
1,29/08/2015 04:30,0.027
1,29/08/2015 05:00,0.028
1,29/08/2015 05:30,0.027
1,29/08/2015 06:00,0.028
1,29/08/2015 06:30,0.027
1,29/08/2015 07:00,0.027
1,29/08/2015 07:30,0.028
1,29/08/2015 08:00,0.027
1,29/08/2015 08:30,0.027
1,29/08/2015 09:00,0.027
1,29/08/2015 09:30,0.027
1,29/08/2015 10:00,0.026
1,29/08/2015 10:30,0.026
1,29/08/2015 11:00,0.026
1,29/08/2015 11:30,0.027
1,29/08/2015 12:00,0.026
1,29/08/2015 12:30,0.027
1,29/08/2015 13:00,0.026
1,29/08/2015 13:30,0.027
1,29/08/2015 14:00,0.027
1,29/08/2015 14:30,0.027
1,29/08/2015 15:00,0.027
1,29/08/2015 15:30,0.038
1,29/08/2015 16:00,0.027
1,29/08/2015 16:30,0.027
1,29/08/2015 17:00,0.026
1,29/08/2015 17:30,0.027
1,29/08/2015 18:00,0.027
1,29/08/2015 18:30,0.027
1,29/08/2015 19:00,0.027
1,29/08/2015 19:30,0.027
1,29/08/2015 20:00,0.026
1,29/08/2015 20:30,0.027
1,29/08/2015 21:00,0.027
1,29/08/2015 21:30,0.027
1,29/08/2015 22:00,0.039
1,29/08/2015 22:30,0.027
1,29/08/2015 23:00,0.028
1,29/08/2015 23:30,0.027
1,30/08/2015 00:00,0.04
1,30/08/2015 00:30,0.028
1,30/08/2015 01:00,0.028
1,30/08/2015 01:30,0.027
1,30/08/2015 02:00,0.028
1,30/08/2015 02:30,0.028
1,30/08/2015 03:00,0.027
1,30/08/2015 03:30,0.028
1,30/08/2015 04:00,0.028
1,30/08/2015 04:30,0.027
1,30/08/2015 05:00,0.028
1,30/08/2015 05:30,0.028
1,30/08/2015 06:00,0.027
1,30/08/2015 06:30,0.027
1,30/08/2015 07:00,0.027
1,30/08/2015 07:30,0.028
1,30/08/2015 08:00,0.027
1,30/08/2015 08:30,0.027
1,30/08/2015 09:00,0.027
1,30/08/2015 09:30,0.028
1,30/08/2015 10:00,0.027
1,30/08/2015 10:30,0.027
1,30/08/2015 11:00,0.028
1,30/08/2015 11:30,0.027
1,30/08/2015 12:00,0.029
1,30/08/2015 12:30,0.027
1,30/08/2015 13:00,0.029
1,30/08/2015 13:30,0.028
1,30/08/2015 14:00,0.029
1,30/08/2015 14:30,0.028
1,30/08/2015 15:00,0.028
1,30/08/2015 15:30,0.028
1,30/08/2015 16:00,0.028
1,30/08/2015 16:30,0.027
1,30/08/2015 17:00,0.027
1,30/08/2015 17:30,0.028
1,30/08/2015 18:00,0.027
1,30/08/2015 18:30,0.027
1,30/08/2015 19:00,0.027
1,30/08/2015 19:30,0.027
1,30/08/2015 20:00,0.027
1,30/08/2015 20:30,0.027
1,30/08/2015 21:00,0.027
1,30/08/2015 21:30,0.027
1,30/08/2015 22:00,0.039
1,30/08/2015 22:30,0.028
1,30/08/2015 23:00,0.028
1,30/08/2015 23:30,0.031
1,31/08/2015 00:00,0.037
1,31/08/2015 00:30,0.028
1,31/08/2015 01:00,0.028
1,31/08/2015 01:30,0.027
1,31/08/2015 02:00,0.028
1,31/08/2015 02:30,0.029
1,31/08/2015 03:00,0.028
1,31/08/2015 03:30,0.028
1,31/08/2015 04:00,0.028
1,31/08/2015 04:30,0.027
1,31/08/2015 05:00,0.028
1,31/08/2015 05:30,0.028
1,31/08/2015 06:00,0.028
1,31/08/2015 06:30,0.028
1,31/08/2015 07:00,0.028
1,31/08/2015 07:30,0.027
1,31/08/2015 08:00,0.028
1,31/08/2015 08:30,0.028
1,31/08/2015 09:00,0.027
1,31/08/2015 09:30,0.028
1,31/08/2015 10:00,0.027
1,31/08/2015 10:30,0.027
1,31/08/2015 11:00,0.027
1,31/08/2015 11:30,0.028
1,31/08/2015 12:00,0.027
1,31/08/2015 12:30,0.028
1,31/08/2015 13:00,0.028
1,31/08/2015 13:30,0.028
1,31/08/2015 14:00,0.04
1,31/08/2015 14:30,0.027
1,31/08/2015 15:00,0.028
1,31/08/2015 15:30,0.028
1,31/08/2015 16:00,0.028
1,31/08/2015 16:30,0.028
1,31/08/2015 17:00,0.027
1,31/08/2015 17:30,0.028
1,31/08/2015 18:00,0.027
1,31/08/2015 18:30,0.028
1,31/08/2015 19:00,0.027
1,31/08/2015 19:30,0.028
1,31/08/2015 20:00,0.027
1,31/08/2015 20:30,0.027
1,31/08/2015 21:00,0.028
1,31/08/2015 21:30,0.028
1,31/08/2015 22:00,0.04
1,31/08/2015 22:30,0.028
1,31/08/2015 23:00,0.028
1,31/08/2015 23:30,0.028
1,01/09/2015 00:00,0.04
1,01/09/2015 00:30,0.028
1,01/09/2015 01:00,0.029
1,01/09/2015 01:30,0.028
1,01/09/2015 02:00,0.028
1,01/09/2015 02:30,0.028
1,01/09/2015 03:00,0.028
1,01/09/2015 03:30,0.028
1,01/09/2015 04:00,0.028
1,01/09/2015 04:30,0.028
1,01/09/2015 05:00,0.029
1,01/09/2015 05:30,0.028
1,01/09/2015 06:00,0.027
1,01/09/2015 06:30,0.028
1,01/09/2015 07:00,0.028
1,01/09/2015 07:30,0.028
1,01/09/2015 08:00,0.028
1,01/09/2015 08:30,0.027
1,01/09/2015 09:00,0.028
1,01/09/2015 09:30,0.028
1,01/09/2015 10:00,0.027
1,01/09/2015 10:30,0.028
1,01/09/2015 11:00,0.028
1,01/09/2015 11:30,0.028
1,01/09/2015 12:00,0.028
1,01/09/2015 12:30,0.028
1,01/09/2015 13:00,0.028
1,01/09/2015 13:30,0.027
1,01/09/2015 14:00,0.028
1,01/09/2015 14:30,0.028
1,01/09/2015 15:00,0.027
1,01/09/2015 15:30,0.028
1,01/09/2015 16:00,0.04
1,01/09/2015 16:30,0.028
1,01/09/2015 17:00,0.028
1,01/09/2015 17:30,0.028
1,01/09/2015 18:00,0.028
1,01/09/2015 18:30,0.028
1,01/09/2015 19:00,0.029
1,01/09/2015 19:30,0.027
1,01/09/2015 20:00,0.039
1,01/09/2015 20:30,0.061
1,01/09/2015 21:00,0.028
1,01/09/2015 21:30,0.028
1,01/09/2015 22:00,0.041
1,01/09/2015 22:30,0.029
1,01/09/2015 23:00,0.028
1,01/09/2015 23:30,0.039
1,02/09/2015 00:00,0.03
1,02/09/2015 00:30,0.028
1,02/09/2015 01:00,0.029
1,02/09/2015 01:30,0.028
1,02/09/2015 02:00,0.029
1,02/09/2015 02:30,0.028
1,02/09/2015 03:00,0.027
1,02/09/2015 03:30,0.028
1,02/09/2015 04:00,0.027
1,02/09/2015 04:30,0.029
1,02/09/2015 05:00,0.028
1,02/09/2015 05:30,0.028
1,02/09/2015 06:00,0.028
1,02/09/2015 06:30,0.029
1,02/09/2015 07:00,0.027
1,02/09/2015 07:30,0.028
1,02/09/2015 08:00,0.029
1,02/09/2015 08:30,0.028
1,02/09/2015 09:00,0.028
1,02/09/2015 09:30,0.028
1,02/09/2015 10:00,0.027
1,02/09/2015 10:30,0.04
1,02/09/2015 11:00,0.028
1,02/09/2015 11:30,0.028
1,02/09/2015 12:00,0.027
1,02/09/2015 12:30,0.04
1,02/09/2015 13:00,0.028
1,02/09/2015 13:30,0.028
1,02/09/2015 14:00,0.028
1,02/09/2015 14:30,0.028
1,02/09/2015 15:00,0.028
1,02/09/2015 15:30,0.028
1,02/09/2015 16:00,0.027
1,02/09/2015 16:30,0.028
1,02/09/2015 17:00,0.028
1,02/09/2015 17:30,0.028
1,02/09/2015 18:00,0.027
